ORDER_ID,CUSTOMER_ID,PROD_ID,TRANSACTION_DATE,UNITS,MOBILE NUMBER,CUSTOMER_NAME,DOB,STATE_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRICE,SALES
9220,79,81,11/10/19,7,1000032625,Andy Reiter,12/3/1988,VIC,FRUITS,BANANA,robust,26,182
9221,548,80,20-02-2019,3,1000033182,Alyssa Crouse,1/12/1960,QLD,FRUITS,BANANA,banana red,99,297
9222,144,150,23-12-2019,2,1000032714,Toby Braunhardt,25-09-1967,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD KACCHA AAM & LEMON CANDY 1.5 GM (PACK OF 90),100,200
9223,467,7,01/07/19,10,1000033101,Evan Henry,15-09-1942,QLD,VEGETABLES,BRINJAL,PURPLE STRIPED BRINJAL (BAINGAN DHARIDAR),48,480
9224,103,34,24-02-2019,2,1000032649,Rose O'Brian,5/9/1951,SA,VEGETABLES,EXOTIC VEGETABLES,RED CAPCICUM (LAL SHIMLA MIRCH),149,298
9225,362,137,13-04-2019,4,1000032995,Adam Shillingsburg,14-08-1983,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM MANGO CANDY 135 GM,100,400
9226,325,136,22-07-2019,4,1000032958,Mathew Reese,28-01-1966,WA,CHOCOLATES AND SWEETS,CANDIES,NATURE VALLEY CRUNCHY OATS & CHOCOLATE GRANOLA BAR 21 GM,25,100
9227,277,60,19-11-2019,6,1000032910,Art Foster,30-04-1950,WA,VEGETABLES,ROOTY VEGETABLES,carrot regular,49,294
9228,113,149,11/06/19,8,1000032659,Penelope Sewall,30-03-1973,SA,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,800
9229,486,33,21-06-2019,7,1000033120,Erica Smith,11/1/1972,QLD,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,693
9230,550,57,03/06/19,4,1000033184,Toby Ritter,4/4/1984,WA,VEGETABLES,south_Vegetables,raw banana(kaccha kela),79,316
9231,226,84,20-05-2019,10,1000032859,Georgia Rosenberg,21-04-1971,SA,FRUITS,CITRUS_FRUITS,jujube(ber),35,350
9232,184,146,13-02-2019,3,1000032797,Carol Adams,19-08-1933,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDIES JAR (PACK OF 50),50,150
9233,429,32,13-06-2019,4,1000033063,Clytie Kelty,1/1/1960,QLD,VEGETABLES,EXOTIC VEGETABLES,LEAFY LETTUCE,199,796
9234,456,100,11/01/19,1,1000033090,Katherine Ducich,7/4/1943,QLD,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,199
9235,549,157,10/11/19,4,1000033183,Catherine Glotzbach,22-04-1984,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,200
9236,135,86,12/09/19,1,1000032683,Roland Fjeld,25-12-1951,WA,FRUITS,CITRUS_FRUITS,orange(santra),85,85
9237,123,19,19-06-2019,1,1000032669,Max Jones,7/4/1959,WA,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (KHEERA),39,39
9238,122,70,10/01/19,1,1000032668,Resi Pölking,4/12/1980,NSW,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,109
9239,354,36,17-11-2019,4,1000032987,Gary Zandusky,16-08-1943,WA,VEGETABLES,LEAFY VEGETABLES,CORIANDER (DHANIA PATTA),10,40
9240,255,82,14-01-2019,7,1000032888,Nancy Lomonaco,26-01-1957,WA,FRUITS,BANANA,yellaki,85,595
9241,495,18,01/02/19,5,1000033129,Delfina Latchford,26-07-1953,QLD,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (DESI KHEERA),34,170
9242,60,167,05/01/19,10,1000032606,Keith Dawkins,8/8/1970,NSW,CHOCOLATES AND SWEETS,CANDIES,MENTOS ASSORTED CANDIES 156 GM,50,500
9243,93,8,20-05-2019,8,1000032639,Maria Zettner,10/6/1970,NT,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,CHILLI(MIRCHI BHAJI),78,624
9244,119,12,21-05-2019,4,1000032665,Don Jones,27-02-1953,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,INDIAN GARLIC (LEHSUN),229,916
9245,139,159,04/07/19,10,1000032695,Bill Eplett,28-07-1975,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CREAM STRAWBERRY CANDY 156.4 GM,50,500
9246,20,7,16-08-2019,8,1000032566,Ann Blume,21-10-1948,NSW,VEGETABLES,BRINJAL,PURPLE STRIPED BRINJAL (BAINGAN DHARIDAR),48,384
9247,145,149,26-05-2019,6,1000032716,Hunter Glantz,15-07-1983,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD IMLI & GUAVA CANDY 100 GM,100,600
9248,365,77,27-08-2019,6,1000032998,Olvera Toch,19-02-1946,WA,FRUITS,APPLE,royal gala,179,1074
9249,493,52,02/02/19,6,1000033127,Henry Goldwyn,12/7/1937,QLD,VEGETABLES,SPROUTS AND PEAS,green peas (hari matar),49,294
9250,276,71,21-03-2019,4,1000032909,John Murray,16-09-1954,WA,VEGETABLES,SEASONAL VEGETABLES,okra(bhindi),69,276
9251,495,102,26-11-2019,3,1000033129,Delfina Latchford,26-07-1953,QLD,FRUITS,MELONS,water melon(2.5kg),85,255
9252,44,143,24-03-2019,8,1000032590,Zuschuss Carroll,10/7/1991,NSW,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON PAN PASAND GOLD CANDY 200 GM,50,400
9253,167,86,04/09/19,4,1000032767,Alex Grayson,27-01-1955,WA,FRUITS,CITRUS_FRUITS,orange(santra),85,340
9254,600,117,18-02-2019,6,1000033234,Eva Jacobs,4/3/1929,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE STRAWBERRY JUZT JELLY 62.9 GM,20,120
9255,554,4,14-01-2019,7,1000033188,Giulietta Weimer,25-05-1948,QLD,VEGETABLES,BEANS, FRENCH BEANS(FARSI),68,476
9256,503,143,09/06/19,2,1000033137,Susan Gilcrest,5/5/1975,QLD,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON PAN PASAND GOLD CANDY 200 GM,50,100
9257,56,27,13-08-2019,8,1000032602,Guy Phonely,14-10-1970,NSW,VEGETABLES,EXOTIC VEGETABLES,CHERRY TOMATO PACK,30,240
9258,307,111,13-11-2019,10,1000032940,Charles McCrossin,14-07-1944,WA,FRUITS,SEASONAL FRUITS,pomigranate kesar,99,990
9259,541,99,21-01-2019,4,1000033175,Benjamin Venier,26-05-1986,QLD,FRUITS,IMPORTED_FRUITS,imported orange,149,596
9260,323,21,12/07/19,8,1000032956,Trudy Brown,2/8/1981,WA,VEGETABLES,CUCUMBER AND GOURDS,MADRAS CUCUMBER (MADRAS KHEERA),33,264
9261,87,30,08/08/19,4,1000032633,Nick Zandusky,18-11-1966,NT,VEGETABLES,EXOTIC VEGETABLES,HERB THYME,20,80
9262,3,92,06/10/19,5,1000032549,Craig Reiter,1/4/1959,NSW,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,na,#VALUE!
9263,411,171,15-10-2019,8,1000033045,Charles Crestani,4/9/1954,VIC,CHOCOLATES AND SWEETS,CANDIES,PARLE LONDONDERRY LACTO BONBON CANDY 277 GM,50,400
9264,277,48,02/05/19,10,1000032910,Art Foster,30-04-1950,WA,VEGETABLES,ONION POTATO AND TOMATO,SAMBHAR ONION - PYAAZ,229,2290
9265,230,35,01/01/19,5,1000032863,Tony Molinari,9/5/1958,SA,VEGETABLES,LEAFY VEGETABLES,COLOCASSIA LEAVES (ARBI KA PATTA),10,50
9266,450,2,05/08/19,3,1000033084,Mark Van Huff,4/5/1983,QLD,VEGETABLES,BEANS,CLUSTER BEANS(GOUAR KI PHALI),89,267
9267,74,155,26-02-2019,4,1000032620,Christopher Martinez,14-04-1984,NSW,CHOCOLATES AND SWEETS,CANDIES,TIC TAC POPCORN FENNEL MINT 10.2 GM,10,40
9268,278,38,25-09-2019,2,1000032911,Shirley Jackson,13-10-1955,WA,VEGETABLES,LEAFY VEGETABLES,DILL LEAVES ,20,40
9269,595,141,16-06-2019,5,1000033229,Anthony Garverick,26-02-1967,QLD,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,50
9270,354,47,23-11-2019,1,1000032987,Gary Zandusky,16-08-1943,WA,VEGETABLES,ONION POTATO AND TOMATO,POTATO (ALOO),150,150
9271,11,33,02/11/19,9,1000032557,Anthony Jacobs,26-12-1984,QLD,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,891
9272,291,77,16-06-2019,2,1000032924,Alejandro Savely,29-07-1940,WA,FRUITS,APPLE,royal gala,179,358
9273,342,69,02/05/19,9,1000032975,Cindy Chapman,2/3/1947,WA,VEGETABLES,SEASONAL VEGETABLES,coconut,30,270
9274,249,167,05/11/19,9,1000032882,Mike Vittorini,8/9/1971,SA,CHOCOLATES AND SWEETS,CANDIES,MENTOS ASSORTED CANDIES 156 GM,50,450
9275,325,64,07/08/19,3,1000032958,Mathew Reese,28-01-1966,WA,VEGETABLES,ROOTY VEGETABLES,white raddish,9,27
9276,473,100,21-06-2019,2,1000033107,Cyma Kinney,7/1/1946,SA,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,398
9277,277,94,05/04/19,5,1000032910,Art Foster,30-04-1950,WA,FRUITS,IMPORTED_FRUITS,Avacado,399,1995
9278,586,99,11/04/19,1,1000033220,Max Ludwig,16-04-1970,QLD,FRUITS,IMPORTED_FRUITS,imported orange,149,149
9279,225,119,16-01-2019,1,1000032858,Carol Triggs,13-09-1990,SA,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BELT 57.6 GM,30,30
9280,296,157,22-09-2019,2,1000032929,Dean Braden,10/12/1932,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,100
9281,14,11,02/01/19,1,1000032560,Peter Fuller,12/3/1985,NSW,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GINGER(ADRAKH),99,99
9282,77,1,25-08-2019,6,1000032623,Raymond Messe,19-08-1986,NSW,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,294
9283,433,20,18-02-2019,4,1000033067,Cindy Schnelling,27-10-1967,QLD,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (FRENCH),44,176
9284,259,126,04/12/19,1,1000032892,Maureen Gnade,19-04-1957,WA,CHOCOLATES AND SWEETS,CANDIES,KOPIKO CANDY CAPPUCCINO 175 GM,115,115
9285,419,31,16-03-2019,1,1000033053,Erica Hernandez,11/9/1947,QLD,VEGETABLES,EXOTIC VEGETABLES,ICEBERG LETTUCE,119,119
9286,237,113,06/04/19,1,1000032870,Toby Gnade,29-05-1963,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD STRAWBERRY CANDY 30.6 GM (STICK),20,20
9287,281,126,13-02-2019,2,1000032914,Brad Eason,25-06-1936,WA,CHOCOLATES AND SWEETS,CANDIES,KOPIKO CANDY CAPPUCCINO 175 GM,115,230
9288,556,91,02/03/19,7,1000033190,Yana Sorensen,28-01-1973,QLD,FRUITS,CITRUS_FRUITS,white guava,59,413
9289,230,42,20-10-2019,1,1000032863,Tony Molinari,9/5/1958,SA,VEGETABLES,LEAFY VEGETABLES,RED AMARANTHUS (LAL CHAULAEE),15,15
9290,495,21,26-10-2019,5,1000033129,Delfina Latchford,26-07-1953,QLD,VEGETABLES,CUCUMBER AND GOURDS,MADRAS CUCUMBER (MADRAS KHEERA),33,165
9291,269,161,12/05/19,9,1000032902,Christine Abelman,8/10/1987,WA,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,2016
9292,492,94,11/06/19,8,1000033126,Maribeth Yedwab,17-11-1946,NSW,FRUITS,IMPORTED_FRUITS,Avacado,399,3192
9293,345,20,26-08-2019,7,1000032978,Caroline Jumper,20-09-1963,WA,VEGETABLES,CUCUMBER AND GOURDS,CUCUMBER (FRENCH),44,308
9294,162,118,20-02-2019,1,1000032761,Joy Smith,28-11-1982,SA,CHOCOLATES AND SWEETS,CANDIES,CENTER FRUIT CHEWING GUM 27.2 GM,10,10
9295,264,100,15-04-2019,7,1000032897,Elizabeth Moffitt,23-05-1940,WA,FRUITS,IMPORTED_FRUITS,important thai tangerine,199,1393
9296,553,144,07/03/19,10,1000033187,Joni Blumstein,2/12/1961,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,500
9297,5,60,25-07-2019,10,1000032551,Jim Mitchum,16-12-1978,VIC,VEGETABLES,ROOTY VEGETABLES,carrot regular,49,490
9298,419,167,18-05-2019,7,1000033053,Erica Hernandez,11/9/1947,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS ASSORTED CANDIES 156 GM,50,350
9299,261,156,26-04-2019,1,1000032894,Beth Paige,6/5/1974,WA,CHOCOLATES AND SWEETS,CANDIES,TIC TAC STRAWBERRY MIX MINTS 13.1 GM,20,20
9300,339,144,03/01/19,5,1000032972,Brian Derr,19-10-1960,WA,CHOCOLATES AND SWEETS,CANDIES,RAVALGAON SUPRIME ASSORTED TOFFEE 238 GM,50,250
9301,546,147,15-10-2019,9,1000033180,Victoria Brennan,3/10/1973,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,900
9302,455,148,15-03-2019,7,1000033089,Alan Hwang,28-03-1964,QLD,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 90),100,700
9303,253,3,10/12/19,8,1000032886,Cynthia Arntzen,1/7/1950,SA,VEGETABLES,BEANS,COW PEAS(BORA BEANS),59,472
9304,279,76,24-04-2019,8,1000032912,William Brown,23-04-1933,WA,FRUITS,APPLE,red delicious,159,1272
9305,179,1,04/03/19,3,1000032784,Larry Hughes,6/8/1938,WA,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,147
9306,586,163,14-04-2019,2,1000033220,Max Ludwig,16-04-1970,QLD,CHOCOLATES AND SWEETS,CANDIES,COCO CADO ASSORTED 2 IN1 PUDDING 170 GM,50,100
9307,579,129,17-08-2019,7,1000033213,Linda Southworth,2/2/1988,QLD,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO STRAWBERRY BABY PULPY FRUIT CHEWS CANDY 150 GM,19,133
9308,430,101,06/06/19,1,1000033064,Cari MacIntyre,22-02-1933,QLD,FRUITS,MELONS,musk melons,90,90
9309,217,159,26-03-2019,3,1000032850,Helen Andreada,30-11-1960,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CREAM STRAWBERRY CANDY 156.4 GM,50,150
9310,558,134,15-03-2019,8,1000033192,Karen Bern,15-10-1982,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS RAINBOW CHEWY CANDIES 36.4 GM (STICK),15,120
9311,217,165,20-01-2019,10,1000032850,Helen Andreada,30-11-1960,WA,CHOCOLATES AND SWEETS,CANDIES,MALA'S ASSORTED MELTIES 300 GM,69,690
9312,213,73,22-07-2019,8,1000032846,James Lanier,27-07-1934,SA,VEGETABLES,SEASONAL VEGETABLES,sanke gourd,39,312
9313,314,157,13-12-2019,2,1000032947,Roger Barcio,26-04-1976,WA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,100
9314,98,34,16-04-2019,5,1000032644,Adam Bellavance,25-02-1939,SA,VEGETABLES,EXOTIC VEGETABLES,RED CAPCICUM (LAL SHIMLA MIRCH),149,745
9315,322,34,28-04-2019,2,1000032955,Mark Packer,15-04-1957,WA,VEGETABLES,EXOTIC VEGETABLES,RED CAPCICUM (LAL SHIMLA MIRCH),149,298
9316,289,13,03/05/19,2,1000032922,Stewart Visinsky,31-10-1946,QLD,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON(NEEMBU),59,118
9317,287,6,27-09-2019,10,1000032920,Barry Gonzalez,18-05-1978,WA,VEGETABLES,BRINJAL,NAGPURE BRINJAL (BAINGAN),48,480
9318,38,119,19-07-2019,3,1000032584,Patrick O'Donnell,17-06-1976,QLD,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BELT 57.6 GM,30,90
9319,394,58,23-04-2019,4,1000033028,Marc Crier,23-02-1965,WA,VEGETABLES,ROOTY VEGETABLES,baby potato,49,196
9320,402,78,15-11-2019,7,1000033036,John Stevenson,26-12-1959,WA,FRUITS,APPLE,Fuji,239,1673
9321,571,41,11/01/19,5,1000033205,MaryBeth Skach,7/8/1935,QLD,VEGETABLES,LEAFY VEGETABLES,MINT LEAVES (PUDINA),10,50
9322,122,61,01/01/19,8,1000032668,Resi Pölking,4/12/1980,NSW,VEGETABLES,ROOTY VEGETABLES,colocasia small pack,68,544
9323,150,13,24-07-2019,8,1000032728,Cindy Stewart,13-12-1949,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON(NEEMBU),59,472
9324,124,140,09/10/19,7,1000032670,Paul Van Hugh,25-06-1981,WA,CHOCOLATES AND SWEETS,CANDIES,NESTLE POLO MINTS 31.2 GM (ROLL),10,70
9325,109,92,08/04/19,7,1000032655,Chad McGuire,1/2/1930,SA,FRUITS,CITRUS_FRUITS,parlee namkeen alu bhujia,na,#VALUE!
9326,236,70,09/02/19,3,1000032869,Phillip Flathmann,20-01-1968,SA,VEGETABLES,SEASONAL VEGETABLES,fresh groundnut,109,327
9327,144,131,04/09/19,8,1000032714,Toby Braunhardt,25-09-1967,WA,CHOCOLATES AND SWEETS,CANDIES,MENTOS MINT STICK 31.2 GM,15,120
9328,215,106,26-02-2019,4,1000032848,Mitch Willingham,24-03-1954,WA,FRUITS,SEASONAL FRUITS,Fig-Anjeer,99,396
9329,155,77,07/12/19,10,1000032749,Jason Fortune-,23-04-1984,NSW,FRUITS,APPLE,royal gala,179,1790
9330,334,27,05/09/19,4,1000032967,Pauline Johnson,18-02-1974,WA,VEGETABLES,EXOTIC VEGETABLES,CHERRY TOMATO PACK,30,120
9331,449,98,18-01-2019,9,1000033083,Alex Avila,19-08-1944,NSW,FRUITS,IMPORTED_FRUITS,imported kiwi eaches,39,351
9332,137,10,24-05-2019,8,1000032692,Dario Medina,3/4/1986,WA,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,GARLIC PEELED (CHHILA LASSAN),35,280
9333,371,148,19-12-2019,2,1000033005,Frank Gastineau,23-07-1976,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 90),100,200
9334,406,55,23-04-2019,2,1000033040,Carlos Soltero,15-08-1967,VIC,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,64
9335,398,162,03/02/19,8,1000033032,Kean Thornton,19-02-1975,VIC,CHOCOLATES AND SWEETS,CANDIES,CAVENDISH & HARVEY BARLEY SUGAR DROPS 200 GM,225,1800
9336,283,107,03/05/19,1,1000032916,Nora Pelletier,21-09-1974,WA,FRUITS,SEASONAL FRUITS,guava,99,99
9337,585,112,15-08-2019,3,1000033219,Jennifer Halladay,22-12-1971,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL CANDY 30.6 GM (STICK),20,60
9338,220,118,10/05/19,10,1000032853,Brosina Hoffman,22-04-1948,WA,CHOCOLATES AND SWEETS,CANDIES,CENTER FRUIT CHEWING GUM 27.2 GM,10,100
9339,34,128,04/04/19,3,1000032580,Nora Preis,6/2/1949,SA,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO MANGO FRUIT CHEWS 150 GM,49,147
9340,536,119,19-05-2019,5,1000033170,Raymond Buch,16-12-1968,QLD,CHOCOLATES AND SWEETS,CANDIES,CHUPA CHUPS SOUR BELT 57.6 GM,30,150
9341,302,147,01/02/19,4,1000032935,Chloris Kastensmidt,12/3/1947,WA,CHOCOLATES AND SWEETS,CANDIES,SWAD DIGESTIVE CANDY 1.5 GM (PACK OF 100),100,400
9342,289,176,04/03/19,1,1000032922,Stewart Visinsky,31-10-1946,QLD,CHOCOLATES AND SWEETS,CANDIES,RINDA PURE LYCHEE JELLY 25 GM,99,99
9343,98,132,17-08-2019,1,1000032644,Adam Bellavance,25-02-1939,SA,CHOCOLATES AND SWEETS,CANDIES,MENTOS ORANGE CHEWY TOFFEE 36.4 GM (STICK),15,15
9344,563,27,27-11-2019,5,1000033197,Lauren Leatherbury,2/11/1976,QLD,VEGETABLES,EXOTIC VEGETABLES,CHERRY TOMATO PACK,30,150
9345,225,15,19-09-2019,9,1000032858,Carol Triggs,13-09-1990,SA,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,396
9346,37,64,22-06-2019,9,1000032583,Grant Thornton,12/8/1987,NSW,VEGETABLES,ROOTY VEGETABLES,white raddish,9,81
9347,31,130,20-08-2019,4,1000032577,Bill Shonely,26-11-1956,VIC,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,400
9348,536,128,08/12/19,4,1000033170,Raymond Buch,16-12-1968,QLD,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO MANGO FRUIT CHEWS 150 GM,49,196
9349,432,130,02/06/19,4,1000033066,Maria Etezadi,2/9/1942,QLD,CHOCOLATES AND SWEETS,CANDIES,MENTOS GUM PURE FRESH SPEARMINT 56 GM,100,400
9350,35,137,21-03-2019,9,1000032581,Aaron Hawkins,27-05-1957,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURO FRUITSUM MANGO CANDY 135 GM,100,900
9351,189,55,16-02-2019,5,1000032809,Christy Brittain,13-09-1957,WA,VEGETABLES,SPROUTS AND PEAS,sprouted beans mathki(200gm),32,160
9352,117,13,14-02-2019,2,1000032663,Michael Moore,10/5/1961,NT,VEGETABLES,CHILLI LEMON GARLIC AND GINGER,LEMON(NEEMBU),59,118
9353,358,51,09/04/19,5,1000032991,Scot Coram,4/1/1977,WA,VEGETABLES,SPROUTS AND PEAS,brown sprouts(250gm),32,160
9354,303,44,23-06-2019,1,1000032936,Justin Deggeller,7/11/1944,WA,VEGETABLES,LEAFY VEGETABLES,SPRING ONION (HARA PYAZ),19,19
9355,506,109,07/09/19,10,1000033140,Victoria Pisteka,17-04-1974,QLD,FRUITS,SEASONAL FRUITS,sun melon,48,480
9356,119,83,05/02/19,10,1000032665,Don Jones,27-02-1953,QLD,FRUITS,BERRY,gooseberry(amla),69,690
9357,358,161,03/11/19,1,1000032991,Scot Coram,4/1/1977,WA,CHOCOLATES AND SWEETS,CANDIES,CADBURY GOLD CHOCLAIRS 550 GM,224,224
9358,245,127,13-03-2019,8,1000032878,Rick Bensley,18-04-1987,SA,CHOCOLATES AND SWEETS,CANDIES,MAPRO FALERO RAW MANGO PULPY FRUIT CHEWS 150 GM,49,392
9359,110,145,15-07-2019,1,1000032656,Tom Boeckenhauer,11/9/1974,SA,CHOCOLATES AND SWEETS,CANDIES,SNICKERS CHOCOLATE BAR 28.75 GM (PACK OF 4),75,75
9360,500,158,06/05/19,4,1000033134,Pauline Webber,26-11-1974,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL TOFFEE 156.4 GM,50,200
9361,379,103,06/02/19,5,1000033013,Luke Schmidt,12/10/1959,WA,FRUITS,SEASONAL FRUITS,amarphal,249,1245
9362,167,40,28-09-2019,7,1000032767,Alex Grayson,27-01-1955,WA,VEGETABLES,LEAFY VEGETABLES,GREEN AMARANTHUS (HARI CHAULAEE),15,105
9363,128,84,25-01-2019,7,1000032674,Mike Pelletier,22-04-1970,WA,FRUITS,CITRUS_FRUITS,jujube(ber),35,245
9364,173,158,04/10/19,7,1000032775,Nora Paige,24-06-1963,SA,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE GOLD CARAMEL TOFFEE 156.4 GM,50,350
9365,544,1,22-01-2019,8,1000033178,Stuart Calhoun,19-05-1990,QLD,VEGETABLES,BEANS,BEANS(DESI/LOCAL BEANS),49,392
9366,493,89,15-05-2019,2,1000033127,Henry Goldwyn,12/7/1937,QLD,FRUITS,CITRUS_FRUITS,sweet lime,69,138
9367,289,157,12/10/19,6,1000032922,Stewart Visinsky,31-10-1946,QLD,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE CREAMFILLS BUTTER TOFFEE 174.8 GM,50,300
9368,418,107,10/05/19,5,1000033052,Anemone Ratner,10/9/1979,QLD,FRUITS,SEASONAL FRUITS,guava,99,495
9369,536,83,11/04/19,9,1000033170,Raymond Buch,16-12-1968,QLD,FRUITS,BERRY,gooseberry(amla),69,621
9370,463,139,11/01/19,2,1000033097,Roy Phan,3/9/1973,QLD,CHOCOLATES AND SWEETS,CANDIES,NATURO MANGO FRUIT BITES 180 GM,100,200
9371,164,177,12/08/19,9,1000032763,Jamie Frazer,14-01-1987,QLD,CHOCOLATES AND SWEETS,CANDIES,SIMPKINS ORANGE LEMON & GRAPE FRUIT DROPS 200 GM,225,2025
9372,368,33,25-01-2019,2,1000033001,Tom Stivers,31-12-1931,WA,VEGETABLES,EXOTIC VEGETABLES,RED CABBAGE (LAL PATTA GOBHI),99,198
9373,192,34,26-09-2019,9,1000032815,Bart Folk,14-08-1944,WA,VEGETABLES,EXOTIC VEGETABLES,RED CAPCICUM (LAL SHIMLA MIRCH),149,1341
9374,224,46,06/11/19,3,1000032857,Hunter Lopez,30-04-1960,WA,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,885
9375,329,15,10/06/19,7,1000032962,Juliana Krohn,27-11-1975,WA,VEGETABLES,CUCUMBER AND GOURDS,BITTER GOURD (KARELA),44,308
9376,73,152,14-12-2019,3,1000032619,Aimee Bixby,1/6/1988,NSW,CHOCOLATES AND SWEETS,CANDIES,TIC TAC ELAICHI MINTS 10.7 GM,25,75
9377,65,116,16-08-2019,5,1000032611,Dave Kipp,31-03-1961,NSW,CHOCOLATES AND SWEETS,CANDIES,ALPENLIEBE LOLLIPOP 40 GM (ASSORTED PACK),30,150
9378,341,47,22-08-2019,8,1000032974,Kristen Hastings,17-07-1988,WA,VEGETABLES,ONION POTATO AND TOMATO,POTATO (ALOO),150,1200
9379,383,118,06/10/19,2,1000033017,Todd Sumrall,18-12-1944,WA,CHOCOLATES AND SWEETS,CANDIES,CENTER FRUIT CHEWING GUM 27.2 GM,10,20
9380,414,80,13-03-2019,3,1000033048,Quincy Jones,10/8/1990,VIC,FRUITS,BANANA,banana red,99,297
9381,182,64,26-01-2019,10,1000032789,Mary Zewe,31-08-1967,WA,VEGETABLES,ROOTY VEGETABLES,white raddish,9,90
9382,114,105,04/12/19,5,1000032660,Christopher Conant,13-09-1947,SA,FRUITS,SEASONAL FRUITS,dates imported(500gm),189,945
9383,589,168,07/11/19,9,1000033223,Steve Carroll,20-12-1932,QLD,CHOCOLATES AND SWEETS,CANDIES,PARLE 2 IN 1 ECLAIRS TOFFEE 277 GM,50,450
9384,241,29,02/09/19,7,1000032874,Charles Sheldon,22-02-1959,WA,VEGETABLES,EXOTIC VEGETABLES,GREEN ZUCCHINI (HARI TURAII),149,1043
9385,225,46,15-12-2019,2,1000032858,Carol Triggs,13-09-1990,SA,VEGETABLES,ONION POTATO AND TOMATO,ONION (PYAZ),295,590
9386,290,174,12/03/19,1,1000032923,Helen Wasserman,25-10-1942,VIC,CHOCOLATES AND SWEETS,CANDIES,RINDA FRUIT MIX JELLY 300 G,59,59
